x,y,time,missid
67.4566952772014,15.9239511680577,3078000,1
67.049899165675,13.2547720950754,3088800,1
66.6431030541486,10.585593022093,3099600,1
66.2363069426223,7.91641394911063,3110400,1
65.8295108310959,5.24723487612826,3121200,1
65.4227147195695,2.57805580314589,3132000,1
65.9892356996201,5.217952388083,3142800,1
66.5557566796706,7.85784897302011,3153600,1
67.1222776597211,10.4977455579572,3164400,1
67.6887986397716,13.1376421428943,3175200,1
68.2553196198221,15.7775387278314,3186000,1
68.8218405998726,18.4174353127685,3196800,1
69.3883615799231,21.0573318977057,3207600,1
69.9548825599737,23.6972284826428,3218400,1
70.5214035400242,26.3371250675799,3229200,1
71.0879245200747,28.977021652517,3240000,1
71.6544455001252,31.6169182374541,3250800,1
72.2209664801757,34.2568148223912,3261600,1
72.7874874602262,36.8967114073283,3272400,1
73.3540084402767,39.5366079922654,3283200,1
73.9205294203273,42.1765045772025,3294000,1
74.4870504003778,44.8164011621396,3304800,1
75.0535713804283,47.4562977470767,3315600,1
75.6200923604788,50.0961943320138,3326400,1
76.1866133405293,52.736090916951,3337200,1
76.7531343205798,55.3759875018881,3348000,1
77.3196553006303,58.0158840868252,3358800,1
77.8861762806809,60.6557806717623,3369600,1
78.4526972607314,63.2956772566994,3380400,1
79.0192182407819,65.9355738416365,3391200,1
79.5857392208324,68.5754704265736,3402000,1
80.1522602008829,71.2153670115107,3412800,1
80.7187811809334,73.8552635964478,3423600,1
81.2853021609839,76.4951601813849,3434400,1
81.8518231410345,79.135056766322,3445200,1
82.418344121085,81.7749533512591,3456000,1
82.9848651011355,84.4148499361962,3466800,1
83.551386081186,87.0547465211334,3477600,1
84.1179070612365,89.6946431060705,3488400,1
84.684428041287,92.3345396910076,3499200,1
82.7609692312022,90.4397293559325,3510000,1
80.8375104211174,88.5449190208575,3520800,1
78.9140516110327,86.6501086857824,3531600,1
76.9905928009479,84.7552983507074,3542400,1
75.0671339908631,82.8604880156323,3553200,1
73.1436751807783,80.9656776805573,3564000,1
71.2202163706935,79.0708673454822,3574800,1
69.2967575606088,77.1760570104072,3585600,1
67.373298750524,75.2812466753321,3596400,1
67.8835846730952,72.6299058301699,3607200,1
68.3938705956665,69.9785649850077,3618000,1
68.9041565182377,67.3272241398454,3628800,1
69.414442440809,64.6758832946832,3639600,1
69.9247283633802,62.0245424495209,3650400,1
70.4350142859515,59.3732016043587,3661200,1
70.9453002085227,56.7218607591965,3672000,1
71.455586131094,54.0705199140342,3682800,1
71.9658720536652,51.419179068872,3693600,1
72.4761579762365,48.7678382237098,3704400,1
72.9864438988077,46.1164973785475,3715200,1
73.496729821379,43.4651565333853,3726000,1
74.0070157439502,40.813815688223,3736800,1
74.5173016665215,38.1624748430608,3747600,1
73.4586337251888,35.6786829455794,3758400,1
72.3999657838561,33.194891048098,3769200,1
71.3412978425233,30.7110991506166,3780000,1
70.2826299011906,28.2273072531351,3790800,1
69.2239619598579,25.7435153556537,3801600,1
68.1652940185252,23.2597234581723,3812400,1
67.1066260771924,20.7759315606909,3823200,1
66.0479581358597,18.2921396632095,3834000,1
66.8275628419963,15.7071413068909,3844800,1
67.6071675481328,13.1221429505723,3855600,1
68.3867722542694,10.5371445942538,3866400,1
69.166376960406,7.95214623793518,3877200,1
69.9459816665425,5.36714788161661,3888000,1
70.7255863726791,2.78214952529803,3898800,1
68.0280376934248,2.89717614418851,3909600,1
65.3304890141705,3.01220276307898,3920400,1
62.6329403349162,3.12722938196946,3931200,1
59.9353916556619,3.24225600085994,3942000,1
57.2378429764076,3.35728261975041,3952800,1
54.5402942971533,3.47230923864089,3963600,1
51.842745617899,3.58733585753136,3974400,1
49.1451969386447,3.70236247642184,3985200,1
46.4476482593904,3.81738909531232,3996000,1
43.7500995801361,3.93241571420279,4006800,1
41.0525509008818,4.04744233309327,4017600,1
38.3550022216275,4.16246895198374,4028400,1
35.6574535423732,4.27749557087422,4039200,1
32.9599048631189,4.3925221897647,4050000,1
30.2623561838646,4.50754880865517,4060800,1
27.5648075046103,4.62257542754565,4071600,1
26.9604032830003,7.25405705144121,4082400,1
26.3559990613903,9.88553867533677,4093200,1
25.7515948397803,12.5170202992323,4104000,1
25.1471906181703,15.1485019231279,4114800,1
24.5427863965603,17.7799835470234,4125600,1
23.9383821749503,20.411465170919,4136400,1
23.3339779533403,23.0429467948146,4147200,1
22.7295737317303,25.6744284187101,4158000,1
22.1251695101203,28.3059100426057,4168800,1
21.5207652885103,30.9373916665012,4179600,1
20.9163610669003,33.5688732903968,4190400,1
20.3119568452903,36.2003549142924,4201200,1
19.7075526236802,38.8318365381879,4212000,1
19.1031484020703,41.4633181620835,4222800,1
18.4987441804602,44.094799785979,4233600,1
17.8943399588502,46.7262814098746,4244400,1
17.2899357372402,49.3577630337701,4255200,1
16.6855315156302,51.9892446576657,4266000,1
16.0811272940202,54.6207262815613,4276800,1
15.4767230724102,57.2522079054568,4287600,1
14.8723188508002,59.8836895293524,4298400,1
14.2679146291902,62.5151711532479,4309200,1
13.6635104075802,65.1466527771435,4320000,1
13.0591061859702,67.778134401039,4330800,1
12.4547019643602,70.4096160249346,4341600,1
11.8502977427502,73.0410976488302,4352400,1
11.2458935211402,75.6725792727257,4363200,1
10.6414892995302,78.3040608966213,4374000,1
10.0370850779202,80.9355425205169,4384800,1
9.43268085631022,83.5670241444124,4395600,1
11.4761777876759,81.8023371207453,4406400,1
13.5196747190416,80.0376500970782,4417200,1
15.5631716504073,78.2729630734111,4428000,1
17.606668581773,76.508276049744,4438800,1
19.6501655131386,74.7435890260769,4449600,1
21.6936624445043,72.9789020024098,4460400,1
23.73715937587,71.2142149787427,4471200,1
25.7806563072357,69.4495279550756,4482000,1
27.8241532386014,67.6848409314085,4492800,1
29.8676501699671,65.9201539077415,4503600,1
31.9111471013327,64.1554668840743,4514400,1
33.9546440326984,62.3907798604072,4525200,1
35.9981409640641,60.6260928367401,4536000,1
38.0416378954298,58.8614058130731,4546800,1
40.0851348267955,57.096718789406,4557600,1
42.1286317581611,55.3320317657389,4568400,1
44.1721286895268,53.5673447420718,4579200,1
46.2156256208925,51.8026577184047,4590000,1
48.2591225522582,50.0379706947376,4600800,1
50.3026194836239,48.2732836710705,4611600,1
52.3461164149896,46.5085966474034,4622400,1
54.3896133463552,44.7439096237363,4633200,1
56.4331102777209,42.9792226000692,4644000,1
58.4766072090866,41.2145355764021,4654800,1
60.5201041404523,39.449848552735,4665600,1
62.563601071818,37.6851615290679,4676400,1
64.6070980031837,35.9204745054008,4687200,1
66.6505949345493,34.1557874817337,4698000,1
68.694091865915,32.3911004580666,4708800,1
70.5108040215649,30.3937129284385,4719600,1
72.3275161772148,28.3963253988104,4730400,1
74.1442283328647,26.3989378691823,4741200,1
75.9609404885146,24.4015503395542,4752000,1
77.7776526441645,22.4041628099261,4762800,1
79.5943647998144,20.4067752802979,4773600,1
81.4110769554644,18.4093877506698,4784400,1
83.2277891111142,16.4120002210417,4795200,1
85.0445012667642,14.4146126914136,4806000,1
86.8612134224141,12.4172251617855,4816800,1
88.677925578064,10.4198376321574,4827600,1
90.4946377337139,8.42245010252929,4838400,1
92.3113498893638,6.42506257290118,4849200,1
94.1280620450137,4.42767504327308,4860000,1
91.8861852859004,5.93233068392565,4870800,1
89.6443085267871,7.43698632457822,4881600,1
87.4024317676737,8.94164196523079,4892400,1
85.1605550085604,10.4462976058834,4903200,1
82.9186782494471,11.9509532465359,4914000,1
80.6768014903338,13.4556088871885,4924800,1
78.4349247312205,14.9602645278411,4935600,1
76.1930479721072,16.4649201684936,4946400,1
73.9511712129939,17.9695758091462,4957200,1
71.7092944538806,19.4742314497988,4968000,1
69.4674176947672,20.9788870904513,4978800,1
67.2255409356539,22.4835427311039,4989600,1
64.9836641765406,23.9881983717565,5000400,1
62.7417874174273,25.4928540124091,5011200,1
60.499910658314,26.9975096530616,5022000,1
58.2580338992007,28.5021652937142,5032800,1
56.0161571400874,30.0068209343668,5043600,1
53.7742803809741,31.5114765750193,5054400,1
51.5324036218608,33.0161322156719,5065200,1
49.2905268627474,34.5207878563245,5076000,1
47.0486501036341,36.0254434969771,5086800,1
44.8067733445208,37.5300991376296,5097600,1
46.4350498716326,39.6838668946677,5108400,1
48.0633263987443,41.8376346517058,5119200,1
49.691602925856,43.991402408744,5130000,1
51.3198794529677,46.1451701657821,5140800,1
52.9481559800794,48.2989379228202,5151600,1
54.5764325071912,50.4527056798583,5162400,1
56.2047090343029,52.6064734368964,5173200,1
57.8329855614146,54.7602411939345,5184000,1
59.4612620885263,56.9140089509726,5194800,1
61.0895386156381,59.0677767080108,5205600,1
62.7178151427498,61.2215444650489,5216400,1
64.3460916698615,63.375312222087,5227200,1
65.9743681969732,65.5290799791251,5238000,1
67.6026447240849,67.6828477361632,5248800,1
69.2309212511967,69.8366154932013,5259600,1
70.8591977783084,71.9903832502394,5270400,1
72.4874743054201,74.1441510072776,5281200,1
74.1157508325318,76.2979187643157,5292000,1
75.7440273596436,78.4516865213538,5302800,1
73.3452074174081,77.2124678623862,5313600,1
70.9463874751727,75.9732492034186,5324400,1
68.5475675329372,74.734030544451,5335200,1
66.1487475907017,73.4948118854833,5346000,1
63.7499276484663,72.2555932265157,5356800,1
61.3511077062308,71.0163745675481,5367600,1
58.9522877639954,69.7771559085805,5378400,1
56.5534678217599,68.5379372496129,5389200,1
54.1546478795244,67.2987185906453,5400000,1
51.755827937289,66.0594999316777,5410800,1
49.3570079950535,64.8202812727101,5421600,1
46.9581880528181,63.5810626137425,5432400,1
44.5593681105826,62.3418439547749,5443200,1
42.1605481683472,61.1026252958073,5454000,1
39.7617282261117,59.8634066368396,5464800,1
37.3629082838763,58.624187977872,5475600,1
34.9640883416408,57.3849693189044,5486400,1
32.5652683994053,56.1457506599368,5497200,1
30.1664484571699,54.9065320009692,5508000,1
27.7676285149344,53.6673133420016,5518800,1
25.368808572699,52.428094683034,5529600,1
22.9699886304635,51.1888760240664,5540400,1
20.571168688228,49.9496573650988,5551200,1
18.1723487459926,48.7104387061312,5562000,1
20.4841285860386,50.1053128836672,5572800,1
22.7959084260847,51.5001870612032,5583600,1
25.1076882661307,52.8950612387392,5594400,1
27.4194681061767,54.2899354162752,5605200,1
29.7312479462228,55.6848095938112,5616000,1
32.0430277862688,57.0796837713472,5626800,1
34.3548076263148,58.4745579488832,5637600,1
36.6665874663609,59.8694321264192,5648400,1
38.9783673064069,61.2643063039552,5659200,1
41.2901471464529,62.6591804814912,5670000,1
43.601926986499,64.0540546590272,5680800,1
46.0934179404669,65.0944742024307,5691600,1
48.5849088944348,66.1348937458341,5702400,1
51.0763998484028,67.1753132892376,5713200,1
53.5678908023707,68.2157328326411,5724000,1
56.0593817563387,69.2561523760446,5734800,1
58.5508727103066,70.296571919448,5745600,1
61.0423636642746,71.3369914628515,5756400,1
63.5338546182425,72.377411006255,5767200,1
66.0253455722105,73.4178305496585,5778000,1
68.5168365261784,74.4582500930619,5788800,1
71.0083274801463,75.4986696364654,5799600,1
68.3480445869123,75.0372642529184,5810400,1
65.6877616936782,74.5758588693714,5821200,1
63.0274788004441,74.1144534858244,5832000,1
60.3671959072101,73.6530481022774,5842800,1
57.706913013976,73.1916427187304,5853600,1
55.0466301207419,72.7302373351834,5864400,1
52.3863472275078,72.2688319516364,5875200,1
49.7260643342738,71.8074265680894,5886000,1
47.0657814410397,71.3460211845424,5896800,1
44.4054985478056,70.8846158009954,5907600,1
41.7452156545716,70.4232104174484,5918400,1
39.0849327613375,69.9618050339014,5929200,1
36.4246498681034,69.5003996503545,5940000,1
33.7643669748693,69.0389942668074,5950800,1
31.1040840816353,68.5775888832605,5961600,1
28.4438011884012,68.1161834997135,5972400,1
30.0138933008754,65.9196383127559,5983200,1
31.5839854133496,63.7230931257984,5994000,1
33.1540775258238,61.5265479388409,6004800,1
34.724169638298,59.3300027518834,6015600,1
36.2942617507723,57.1334575649258,6026400,1
37.8643538632465,54.9369123779683,6037200,1
39.4344459757207,52.7403671910108,6048000,1
41.0045380881949,50.5438220040533,6058800,1
42.5746302006691,48.3472768170957,6069600,1
44.1447223131433,46.1507316301382,6080400,1
45.7148144256175,43.9541864431807,6091200,1
47.2849065380917,41.7576412562232,6102000,1
48.854998650566,39.5610960692657,6112800,1
50.4250907630402,37.3645508823081,6123600,1
51.9951828755144,35.1680056953506,6134400,1
53.5652749879886,32.9714605083931,6145200,1
55.1353671004628,30.7749153214356,6156000,1
56.705459212937,28.578370134478,6166800,1
58.2755513254112,26.3818249475205,6177600,1
59.8456434378854,24.185279760563,6188400,1
61.4157355503596,21.9887345736055,6199200,1
62.9858276628339,19.7921893866479,6210000,1
64.5559197753081,17.5956441996904,6220800,1
66.1260118877823,15.3990990127329,6231600,1
63.8467884111607,16.846558975432,6242400,1
61.5675649345391,18.2940189381312,6253200,1
59.2883414579175,19.7414789008303,6264000,1
57.0091179812959,21.1889388635294,6274800,1
54.7298945046743,22.6363988262286,6285600,1
52.4506710280528,24.0838587889277,6296400,1
50.1714475514312,25.5313187516269,6307200,1
47.8922240748096,26.978778714326,6318000,1
45.613000598188,28.4262386770251,6328800,1
43.3337771215664,29.8736986397243,6339600,1
41.0545536449448,31.3211586024234,6350400,1
38.7753301683232,32.7686185651226,6361200,1
36.4961066917016,34.2160785278217,6372000,1
34.2168832150801,35.6635384905208,6382800,1
31.9376597384585,37.11099845322,6393600,1
29.6584362618369,38.5584584159191,6404400,1
27.3792127852153,40.0059183786183,6415200,1
25.0999893085937,41.4533783413174,6426000,1
22.8207658319721,42.9008383040165,6436800,1
20.5415423553505,44.3482982667157,6447600,1
18.2623188787289,45.7957582294148,6458400,1
15.9830954021073,47.243218192114,6469200,1
13.7038719254857,48.6906781548131,6480000,1
11.4246484488642,50.1381381175122,6490800,1
14.0769922593618,49.6330912771948,6501600,1
16.7293360698595,49.1280444368774,6512400,1
19.3816798803572,48.6229975965599,6523200,1
22.0340236908549,48.1179507562425,6534000,1
24.6863675013526,47.612903915925,6544800,1
27.3387113118503,47.1078570756076,6555600,1
29.9910551223479,46.6028102352901,6566400,1
32.6433989328456,46.0977633949727,6577200,1
35.2957427433433,45.5927165546552,6588000,1
37.948086553841,45.0876697143378,6598800,1
40.6004303643387,44.5826228740203,6609600,1
43.2527741748364,44.0775760337029,6620400,1
45.905117985334,43.5725291933854,6631200,1
48.5574617958317,43.067482353068,6642000,1
51.2098056063294,42.5624355127505,6652800,1
53.8621494168271,42.0573886724331,6663600,1
56.5144932273248,41.5523418321157,6674400,1
59.1668370378225,41.0472949917982,6685200,1
61.8191808483201,40.5422481514808,6696000,1
64.4715246588178,40.0372013111633,6706800,1
67.1238684693155,39.5321544708459,6717600,1
69.7762122798132,39.0271076305284,6728400,1
72.4285560903109,38.522060790211,6739200,1
75.0808999008085,38.0170139498935,6750000,1
77.7332437113062,37.5119671095761,6760800,1
80.3855875218039,37.0069202692586,6771600,1
83.0379313323016,36.5018734289412,6782400,1
85.6902751427993,35.9968265886237,6793200,1
88.342618953297,35.4917797483063,6804000,1
90.9949627637946,34.9867329079888,6814800,1
93.6473065742923,34.4816860676714,6825600,1
96.29965038479,33.9766392273539,6836400,1
93.7185294459826,33.1842916399594,6847200,1
91.1374085071752,32.3919440525648,6858000,1
88.5562875683678,31.5995964651703,6868800,1
85.9751666295604,30.8072488777757,6879600,1
83.394045690753,30.0149012903811,6890400,1
80.8129247519456,29.2225537029866,6901200,1
78.2318038131382,28.430206115592,6912000,1
75.6506828743308,27.6378585281975,6922800,1
73.0695619355234,26.8455109408029,6933600,1
70.488440996716,26.0531633534083,6944400,1
67.9073200579085,25.2608157660138,6955200,1
